"","","","","","","","","","","","","","","","","","","","","","","","","","Mount Prospect, IL","","","","","","","","","","","","","","","","","","Suburbs","Q","","","","","","","","","","","","","","","Mon&#8211;Sat 7am&#8211;4am; Sun 11am&#8211;3am","","","","","","","","","","","","","","","","1073","","","","","","","","","","","","","","","","702 N River Rd","Dick's River Roadhouse","","","","","","","","","","","","","","","","","847-298-7200","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","","Neighborhood pubs","","","","D","Q","","Dick's River Roadhouse 702 N River Rd Mt. Prospect (847-298-7200). . Mon&#8211;Sat 7am&#8211;4am; Sun 11am&#8211;3am. .","","","","","","","","","","","","","","","","","","","60056","","","","","","","","","","","","","","","","","","Dick's River Roadhouse","KaraokeSports barPool tableVideo/pinball gamesDartsWheelchair-accessible bathroomNo stairs to bathroomNo steps at entranceFireplaceFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","Is this an upscale tavern or a friendly neighborhood bar? The six TVs and thirtysomething dudes in baseball caps represent the latter. But then there are wooden tables topped with fresh flowers and a menu that includes cognac-soaked dates, delicious bratwurst slathered in Sierra Nevada mustard and an extensive wine list, so the jury's out. By the time you've had a few beers on the huge patio, it won't matter anyway.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","H","","","","","","","","","","","","","","","Mon&#8211;Fri noon&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","1076","","","","","","","","","","","","","","","","2913 N Lincoln Ave","Witt's","","","","","","","","","","","","","","","","","773-528-7032","","","","","","","","","","","","","","","Lincoln Park","Average beer: $5","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 9, 11, 76, 77","","W","H","","Witt's Is this an upscale tavern or a friendly neighborhood bar? The six TVs and thirtysomething dudes in baseball caps represent the latter. But then there are wooden tables topped with fresh flowers and a menu that includes cognac-soaked dates, delicious bratwurst slathered in Sierra Nevada mustard and an extensive wine list, so the jury's out. By the time you've had a few beers on the huge patio, it won't matter anyway. 2913 N Lincoln Ave between George St and Wellington Ave (773-528-7032). Bus: 9, 11, 76, 77. Mon&#8211;Fri noon&#8211;2am; Sat 11am&#8211;3am; Sun 11am&#8211;2am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Witt's","Food servedOutdoor seatingSports barNo steps at entranceNo stairs to bathroomConversation friendlyGood for groups","","","","","","","","","","","","","","","","","","wittschicago.com"
"","","","","","","Congress Plaza hotel employees have been on strike for five years now, and it shows: We had to instruct our tipsy bartender how to mix our cocktail, and dirty glasses were scattered on every table. It's not exactly what we look for in a hotel bar, but if you're looking for a locale to shoot your next B movie, this may be your place.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Printers Row/South Loop","N","","","","","","","","","","","","","","","Mon&#8211;Thu 4pm&#8211;midnight; Fri 4pm&#8211;2am: Sat 2pm&#8211;2am, Sun noon&#8211;midnight","","","","","","","","","","","","","","","","1080","","","","","","","","","","","","","","","","520 S Michigan Ave","Congress Lounge","","","","","","","","","","","","","","","","","312-427-3800","","","","","","","","","","","","","","","South Loop","Average cocktail: $11","","","","","","","","","","","","","","","","Dive bars","","El: Brown, Purple (rush hrs), Orange to Library; Red to Harrison. Bus: 1, 3, X3, 4, X4, 6, 7, 10, 14, 26, 28, 126, 144, 145, 146, 147","","C","N","","Congress Lounge Congress Plaza hotel employees have been on strike for five years now, and it shows: We had to instruct our tipsy bartender how to mix our cocktail, and dirty glasses were scattered on every table. It's not exactly what we look for in a hotel bar, but if you're looking for a locale to shoot your next B movie, this may be your place. 520 S Michigan Ave at Congress Pkwy (312-427-3800). El: Brown, Purple (rush hrs), Orange to Library; Red to Harrison. Bus: 1, 3, X3, 4, X4, 6, 7, 10, 14, 26, 28, 126, 144, 145, 146, 147. Mon&#8211;Thu 4pm&#8211;midnight; Fri 4pm&#8211;2am: Sat 2pm&#8211;2am, Sun noon&#8211;midnight. Average cocktail: $11.","","","","","","","","","","","","","","","","","","","60605","","","","","","","","","","","","","","","","","","Congress Lounge","DartsPool tableVideo/pinball gamesNo steps at entranceNo stairs to bathroomWheelchair-accessible bathroomSports bar","","","","","","","","","","","","","","","","","",""
"","","","","","","You wouldn't believe the brand of tie-loosened debauchery that happens at this fantastic dive on a nightly basis. Unless, of course, you climb the carpeted stairway&#8212;following the thumping bass and uninhibited laughter coming from behind the heavy, unmarked door&#8212;and step inside. Once you see this place, you'll believe anything.","","Cash only","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Gold Coast/Mag Mile/Streeterville","L","","","","","","","","","","","","","","","Sun&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am","","","","","","","","","","","","","","","","1089","","","","","","","","","","","","","","","","157 E Ohio St","Second Story Bar","","","","","","","","","","","","","","","","","312-923-9536","","","","","","","","","","","","","","","Gold Coast/Mag Mile/Streeterville","Average cocktail: $4.50","","","","","","","","","","","","","","","","Pick-up joints","","El: Red to Grand. Bus: 2, 3, 10, 26, 125, 143, 144, 145, 146, 147, 148, 151, 157","","S","L","","Second Story Bar You wouldn't believe the brand of tie-loosened debauchery that happens at this fantastic dive on a nightly basis. Unless, of course, you climb the carpeted stairway&#8212;following the thumping bass and uninhibited laughter coming from behind the heavy, unmarked door&#8212;and step inside. Once you see this place, you'll believe anything. 157 E Ohio St between St. Clair St and Michigan Ave (312-923-9536). El: Red to Grand. Bus: 2, 3, 10, 26, 125, 143, 144, 145, 146, 147, 148, 151, 157. Sun&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am. Average cocktail: $4.50.","","","","","","","","","","","","","","","","","","","60611","","","","","","","","","","","","","","","","","","Second Story Bar","Sports bar","","","","","","","","","","","","","","","","","",""
"","","","","","","As a sibling of Mystic Celt and Vaughan's Pub, this popular Old Town pub knows how to get Irish. On any given night, you'll find the place packed with pre&#8211; and post&#8211;Second City fans digging on pints of beer, pub grub, and a mix of Lou Reed and Guns N' Roses blaring from the speakers.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town/River North","K","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","1100","","","","","","","","","","","","","","","","1615 N Wells St","Corcoran's","","","","","","","","","","","","","","","","","312-440-0885","","","","","","","","","","","","","","","Old Town/River North","Average beer: $4","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Purple (rush hrs) to Sedgwick. Bus: 72, 156 ","","C","K","","Corcoran's As a sibling of Mystic Celt and Vaughan's Pub, this popular Old Town pub knows how to get Irish. On any given night, you'll find the place packed with pre&#8211; and post&#8211;Second City fans digging on pints of beer, pub grub, and a mix of Lou Reed and Guns N' Roses blaring from the speakers. 1615 N Wells St between North Ave and Concord Ln (312-440-0885). El: Brown, Purple (rush hrs) to Sedgwick. Bus: 72, 156 . Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","","Corcoran's","Wheelchair-accessible bathroomNo stairs to bathroomOutdoor seatingFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","Expect to walk into a rambunctious and cheerful open room that oozes goodwill and Irish charm. Bartender Claire will serve your Magner's hard cider with ice, and the black and tan is poured so beautifully you'd swear you were at the Temple Bar in Dublin. A stone fireplace adds an authentic Irish cottage&#8211;like ambience, even though the menu includes some British fare. Live bands pep up the joint even more on the weekends.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am","","","","","","","","","","","","","","","","1103","","","","","","","","","","","","","","","","5901 W Lawrence Ave","Galvin's Public House","","","","","","","","","","","","","","","","","773-205-0570","","","","","","","","","","","","","","","Northwest Side","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 81, 91","","G","A","","Galvin's Public House Expect to walk into a rambunctious and cheerful open room that oozes goodwill and Irish charm. Bartender Claire will serve your Magner's hard cider with ice, and the black and tan is poured so beautifully you'd swear you were at the Temple Bar in Dublin. A stone fireplace adds an authentic Irish cottage&#8211;like ambience, even though the menu includes some British fare. Live bands pep up the joint even more on the weekends. 5901 W Lawrence Ave at Marmora Ave (773-205-0570). Bus: 81, 91. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60630-3129","","","","","","","","","","","","","","","","","","Galvin's Public House","FireplaceFood servedLive bandsPrivate party room(s)","","","","","","","","","","","","","","","","","","http://galvinspublichouse.com/"
"","","","","","","","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Far South Side","P","","","","","","","","","","","","","","","Mon&#8211;Sat 11am&#8211;1am; Sun 11am&#8211;10pm","","","","","","","","","","","","","","","","1112","","","","","","","","","","","","","","","","3901 W 103rd St","Gilhooley's Grande Saloon","","","","","","","","","","","","","","","","","773-233-2200","","","","","","","","","","","","","","","Far South Side","","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 53A, 103","","G","Far South Side","","Gilhooley's Grande Saloon 3901 W 103rd St at Springfield Ave (773-233-2200). Bus: 53A, 103. Mon&#8211;Sat 11am&#8211;1am; Sun 11am&#8211;10pm. .","","","","","","","","","","","","","","","","","","","60655-3703","","","","","","","","","","","","","","","","","","Gilhooley's Grande Saloon","DartsVideo/pinball gamesPrivate party room(s)Wheelchair-accessible bathroomNo stairs to bathroomNo steps at entranceLive bandsKaraokeFireplaceFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","The best of this bar's details&#8212;a stone fireplace, stained-glass windows and the dark wood bar itself&#8212;were imported from Ireland, which should win it some kind of an award for most authentic Irish pub in Wrigleyville. It also gets points for serving a killer burger with &#34;champ&#34; (mashed potatoes and green onions), but loses points for its unfortunate seating arrangements. Hard, wooden booths, with accompanying low tables, are barely padded; daddy longlegs will be in pain.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 10am&#8211;3am","","","","","","","","","","","","","","","","1113","","","","","","","","","","","","","","","","3374 N Clark St","Johnny O'Hagan's","","","","","","","","","","","","","","","","","773-248-3600","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $4.50","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Purple (rush hrs), Red to Belmont. Bus: 11, 22, 36, 77","","J","E","","Johnny O'Hagan's The best of this bar's details&#8212;a stone fireplace, stained-glass windows and the dark wood bar itself&#8212;were imported from Ireland, which should win it some kind of an award for most authentic Irish pub in Wrigleyville. It also gets points for serving a killer burger with &#34;champ&#34; (mashed potatoes and green onions), but loses points for its unfortunate seating arrangements. Hard, wooden booths, with accompanying low tables, are barely padded; daddy longlegs will be in pain. 3374 N Clark St between Aldine Ave and Roscoe St (773-248-3600). El: Brown, Purple (rush hrs), Red to Belmont. Bus: 11, 22, 36, 77. Sun&#8211;Fri 11am&#8211;2am; Sat 10am&#8211;3am. Average beer: $4.50.","","","","","","","","","","","","","","","","","","","60657-1604","","","","","","","","","","","","","","","","","","Johnny O'Hagan's","Sports barPrivate party room(s)Live bandsWheelchair-accessible bathroomNo stairs to bathroomNo steps at entranceOutdoor seatingFireplaceFood servedAfter-work crowdConversation friendlyGood for over-40 crowd","","","","","","","","","","","","","","","","","",""
"","","","","","","If high cheekbones, scantily clad babes and sultry, late-night grinding are your thing, check out this Serbian hot spot. Those in the know go on ladies night (Thursday), when all three (plus kamakazi shots) are in full effect. Stay tuned for the kitchen to start tossing out more than the meze platter, which for now serves its purpose as party fuel.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Far North Side","B","","","","","","","","","","","","","","","6pm&#8211;2am","","","","","","","","","","","","","","","","1116","","","","","","","","","","","","","","","","5130 N Western Ave","One Galaria (CLOSED)","","","","","","","","","","","","","","","","","773-275-1430","","","","","","","","","","","","","","","Far North Side","Average cocktail: $5","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown to Western. Bus: 49B, 81 (24hrs), 92","","O","B","","One Galaria (CLOSED) If high cheekbones, scantily clad babes and sultry, late-night grinding are your thing, check out this Serbian hot spot. Those in the know go on ladies night (Thursday), when all three (plus kamakazi shots) are in full effect. Stay tuned for the kitchen to start tossing out more than the meze platter, which for now serves its purpose as party fuel. 5130 N Western Ave between Winona St and Foster Ave (773-275-1430). El: Brown to Western. Bus: 49B, 81 (24hrs), 92. 6pm&#8211;2am. Average cocktail: $5.","","","","","","","","","","","","","","","","","","","60625","","","","","","","","","","","","","","","","","","One Galaria (CLOSED)","Food served","","","","","","","","","","","","","","","","","",""
"","","","","","","There are no other words that describe the clientele here better than dudes and chicks. Similarly, there's nothing that can describe the bar, with its plethora of flatscreens and loud (but good) sound system blaring football, other than sports pub. And when it's 3am on Saturday night and the dudes and chicks are still wide awake, this 5am bar is the go-to, if only because it's one of the few places in the 'hood still serving.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Gold Coast/Mag Mile/Streeterville","L","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;4am; Sat 11am&#8211;5am","","","","","","","","","","","","","","","","1117","","","","","","","","","","","","","","","","1206 N State Pkwy","McFadden's Restaurant and Saloon","","","","","","","","","","","","","","","","","312-475-9450","","","","","","","","","","","","","","","Gold Coast/Mag Mile/Streeterville","Average beer: $5","","","","","","","","","","","","","","","","Pick-up joints","","El: Red to Clark/Division. Bus: 22, 36, 70, 156","","M","L","","McFadden's Restaurant and Saloon There are no other words that describe the clientele here better than dudes and chicks. Similarly, there's nothing that can describe the bar, with its plethora of flatscreens and loud (but good) sound system blaring football, other than sports pub. And when it's 3am on Saturday night and the dudes and chicks are still wide awake, this 5am bar is the go-to, if only because it's one of the few places in the 'hood still serving. 1206 N State Pkwy at Division St (312-475-9450). El: Red to Clark/Division. Bus: 22, 36, 70, 156. Sun&#8211;Fri 11am&#8211;4am; Sat 11am&#8211;5am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60610-2219","","","","","","","","","","","","","","","","","","McFadden's Restaurant and Saloon","Late NightFood servedFireplace","","","","","","","","","","","","","","","","","",""
"","","","","","","You'll never know how relaxing Celtic music can be until you spend an afternoon at this Scottish ale house. Listen closely as you hang out on the serene outdoor patio, eating fish and chips (they're all you can eat on Wednesdays and Fridays) and drinking from one of the best Scotch whiskey lists in the city&#8212;soon you'll be humming along.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon 5pm&#8211;2am; Tue&#8211;Fri, Sun noon&#8211;2am; Sat noon&#8211;3am","","","","","","","","","","","","","","","","1121","","","","","","","","","","","","","","","","2913 N Clark St","Duke of Perth","","","","","","","","","","","","","","","","","773-477-1741","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $5","","","","","","","","","","","","","","","","Neighborhood pubs","","El: Brown, Purple (rush hrs) to Diversey. Bus: 8, 22, 76","","D","E","","Duke of Perth You'll never know how relaxing Celtic music can be until you spend an afternoon at this Scottish ale house. Listen closely as you hang out on the serene outdoor patio, eating fish and chips (they're all you can eat on Wednesdays and Fridays) and drinking from one of the best Scotch whiskey lists in the city&#8212;soon you'll be humming along. 2913 N Clark St between Surf St and Oakdale Ave (773-477-1741). El: Brown, Purple (rush hrs) to Diversey. Bus: 8, 22, 76. Mon 5pm&#8211;2am; Tue&#8211;Fri, Sun noon&#8211;2am; Sat noon&#8211;3am. Average beer: $5.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Duke of Perth","Outdoor seatingFireplaceFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","It's more Irish than many Irish bars in the city (note the Celtic designs on the ceilings, the portraits of Irish authors on the wall), but this Edgebrook joint courts more of a U.K. crowd. As one of the first bars to sprout since the 'hood's dry years ended, it's become a hot spot for everyone in the community. In other words, don't be alarmed when you see children running around the place&#8212;they're all part of the gang.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","A","","","","","","","","","","","","","","","Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am; ","","","","","","","","","","","","","","","","1126","","","","","","","","","","","","","","","","5310 W Devon Ave","Moher's Public House","","","","","","","","","","","","","","","","","773-467-1954","","","","","","","","","","","","","","","Northwest Side","Average beer: $4","","","","","","","","","","","","","","","","Neighborhood pubs","","Bus: 84 Peterson","","M","A","","Moher's Public House It's more Irish than many Irish bars in the city (note the Celtic designs on the ceilings, the portraits of Irish authors on the wall), but this Edgebrook joint courts more of a U.K. crowd. As one of the first bars to sprout since the 'hood's dry years ended, it's become a hot spot for everyone in the community. In other words, don't be alarmed when you see children running around the place&#8212;they're all part of the gang. 5310 W Devon Ave between Spokane and Minnehaha Aves (773-467-1954). Bus: 84 Peterson. Sun&#8211;Fri 11am&#8211;2am; Sat 11am&#8211;3am; . Average beer: $4.","","","","","","","","","","","","","","","","","","","60646-4108","","","","","","","","","","","","","","","","","","Moher's Public House","Wheelchair-accessible bathroomNo stairs to bathroomNo steps at entranceLive bandsFireplaceFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","Peotone, IL","","","","","","","","","","","","","","","","","","Suburbs","Q","","","","","","","","","","","","","","","Tue&#8211;Thu 11am&#8211;1am; Fri, Sat 11am&#8211;2am; Sun 11:30am&#8211;1am (closed Mon)","","","","","","","","","","","","","","","","1129","","","","","","","","","","","","","","","","306 N Harlem Ave","Peotone Bier Stube","","","","","","","","","","","","","","","","","708-258-0800","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","","Neighborhood pubs","","","","P","Q","","Peotone Bier Stube 306 N Harlem Ave Peotone (708-258-0800). . Tue&#8211;Thu 11am&#8211;1am; Fri, Sat 11am&#8211;2am; Sun 11:30am&#8211;1am (closed Mon). .","","","","","","","","","","","","","","","","","","","60468","","","","","","","","","","","","","","","","","","Peotone Bier Stube","Outdoor seatingFireplaceFood served","","","","","","","","","","","","","","","","","",""
"","","","","","","There aren't many outdoor options in Boystown, so if the chic upper deck at Sidetrack isn't your thing, try this more peaceful patio. Weave through the front of the joint (with, yes, dead animal heads on the walls) to emerge on the back porch where, except for the bar, it feels just like you're hanging out at an older gay guy's backyard barbecue with beer guzzlers in frayed jean-shorts.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am; Sun 11am&#8211;2am","","","","","","","","","","","","","","","","1131","","","","","","","","","","","","","","","","3439 N Halsted St","Buck's Saloon","","","","","","","","","","","","","","","","","773-525-1125","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average beer: $4","","","","","","","","","","","","","","","","Pick-up joints","","El: Brown, Purple (rush hrs), Red to Belmont. Bus: 8, 22, 77","","B","E","","Buck's Saloon There aren't many outdoor options in Boystown, so if the chic upper deck at Sidetrack isn't your thing, try this more peaceful patio. Weave through the front of the joint (with, yes, dead animal heads on the walls) to emerge on the back porch where, except for the bar, it feels just like you're hanging out at an older gay guy's backyard barbecue with beer guzzlers in frayed jean-shorts. 3439 N Halsted St between Roscoe St and Cornelia Ave (773-525-1125). El: Brown, Purple (rush hrs), Red to Belmont. Bus: 8, 22, 77. Mon&#8211;Fri noon&#8211;2am; Sat noon&#8211;3am; Sun 11am&#8211;2am. Average beer: $4.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","Buck's Saloon","DartsPool tableVideo/pinball gamesNo stairs to bathroomOutdoor seatingFood servedGay","","","","","","","","","","","","","","","","","",""
"","","","","","","You've heard of beer gardens, but a wine garden? Comfortable and classy, with a menu of upscale pizzas, global wine flights and cheese plates to match, this spot is a favorite among young professionals discussing their new condo purchases and their favorite lines from Sideways.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","E","","","","","","","","","","","","","","","Mon&#8211;Fri 5pm&#8211;2am; Sat noon&#8211;3am; Sun noon&#8211;midnight","","","","","","","","","","","","","","","","1132","","","","","","","","","","","","","","","","2856 N Southport Ave","404 Wine Bar","","","","","","","","","","","","","","","","","773-404-5886","","","","","","","","","","","","","","","Lakeview/Roscoe Village/Wrigleyville","Average glass of wine: $7.50","","","","","","","","","","","","","","","","Swank spots","","El: Brown, Purple (rush hrs) to Wellington. Bus: 9, 11, 76","","f","E","","404 Wine Bar You've heard of beer gardens, but a wine garden? Comfortable and classy, with a menu of upscale pizzas, global wine flights and cheese plates to match, this spot is a favorite among young professionals discussing their new condo purchases and their favorite lines from Sideways. 2856 N Southport Ave between Wolfram and George Sts (773-404-5886). El: Brown, Purple (rush hrs) to Wellington. Bus: 9, 11, 76. Mon&#8211;Fri 5pm&#8211;2am; Sat noon&#8211;3am; Sun noon&#8211;midnight. Average glass of wine: $7.50.","","","","","","","","","","","","","","","","","","","60657","","","","","","","","","","","","","","","","","","four0four Wine Bar","Wine barOutdoor seatingFireplaceFood servedSurprisingly good wine list","","","","","","","","","","","","","","","","","",""
