"","","","","","","Naperville is getting some buzz with this new contemporary tapas spot. Chef John Borras did some training at Spain's legendary El Bulli, and chef de cuisine Jose Marcial is an O.G. on the local tapas scene. Together, the two are mostly successful. Mango &#34;caviar&#34; and skinless ravioli filled with chocolate or squid ink are both interesting and delicious, but chocolate-covered shrimp and a marshmallow&#8211;Manchego cheese napoleon have more &#34;hmm&#34; than &#34;mmm&#34; going for them. Still, with predictable tapas for the old-schoolers and creative stuff for daring diners, this is a welcome addition to the suburban dining scene.","Cheap (entrees under $10)Suburban","","","","","","","","","","","","","","","","","","Naperville, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Lunch (Mon&#8211;Fri), dinner","","","","","","","","","","","","","","","","4201","","","","","","","","","","","","","","","","618 S State Rte 59,","Macarena","","","","","","","","","","","","","","","","","630-420-8995","","","","","","","","","","","","","","","","Average tapa: $7","","","","","","","","","","","","","","","","Spanish","","","","","","","","","","","","","","","","","","","","","","","","","","60540","","","","","","","","","","","","","","","","","$","Macarena","","","","","","","","27","Suburbs","","","","M","","","","","","",""
"","","","","","","The kitchen here isn't trying to reinvent the wheel with this menu, which offers familiar staples of contemporary American cuisine. This suits us just fine, so long as we get our hands on the juicy and flavorful slow-roasted chicken thigh; the pork chop with a side of toothsome mustard spaetzle; and the lunchtime pulled-pork sandwich, cut by tart housemade slaw. There are missteps&#8212;an overly buttery arctic char; slow, aloof service&#8212;but for the most part this restaurant provides dependable fare.","Late-night diningOutdoor seating","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","West Loop","","","","","","","","","","","","","","","","Lunch, dinner (closed Sun)","","","","","","","","","","","","","","","","4202","","","","","","","","","","","","","","","","215 N Clinton St","Powerhouse (CLOSED)","","","","","","","","","","","","","","","","","312-928-0800","","","","","","","","","","","","","","","","Average main course: $29","","","","","","","","","","","","","","","","Classic American","","El: Green, Pink to Clinton. Bus: 38, 56, 125","","","","","","","","","","","","","","","","","","","","","","","","60661","","","","","","","","","","","","","","","","","$$$","Powerhouse (CLOSED)","","","Yes","","","","","19","Loop/West Loop","","","","P","","","","","","",""
"","","","","","","North Siders looking for a fried-shrimp fix should head here, where jumbo, Gulf-caught beauties are breaded in a secret blend of seasonings and bread crumbs that let their fresh flavor shine through. Other by-the-pound fried delights include scallops, catfish and clam strips, as well as an assortment of artery-clogging-but-tasty sides like fluffy hush puppies, onion rings and potato pancakes. There is a handful of counter seats, but take your grease-streaked brown bags to go, so we don't have to watch you lick your fingers.","Cheap (entrees under $10)Kid-friendly","Cash only","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","North Center","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4203","","","","","","","","","","","","","","","","1901 W Irving Park Rd","Snappy's Shrimp House","","","","","","","","","","","","","","","","","773-244-1008","","","","","","","","","","","","","","","","Average main course: $8","","","","","","","","","","","","","","","","Seafood","Southern","El: Brown to Irving Park. Bus: 9, 11, 80","","","","","","","","","","","","","","","","","","","","","","","","60613","","","","","","","","","","","","","","","","","$","Snappy's Shrimp House","","","","","","","","8","North Center","","","","S","","","Listed","113","","",""
"","","","","","","The owner of Jet's Public House is behind this spot with a party-hearty attitude and a menu of Anglo-Mex eats&#8212;like tortilla pizza, &#34;Mexi-skins&#34; (chorizo potato skins) and &#34;Soon to Be Famous&#34; fish tacos.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4204","","","","","","","","","","","","","","","","6154 N Milwaukee Ave","The Rusty Armadillo Grill & Cantina","","","","","","","","","","","","","","","","","773-792-8360","","","","","","","","","","","","","","","","Average main course: $12","","","","","","","","","","","","","","","","Mexican","","Bus: 56A, 91","","","","","","","","","","","","","","","","","","","","","","","","60646","","","","","","","","","","","","","","","","","$","Rusty Armadillo Grill & Cantina","","","","","","","","1","Northwest Side","","","","","","","","","","",""
"","","","","","","Big tables of barely-of-age BYOB enthusiasts and nervous-looking couples on budget first dates crowd into this tiny basement-level sushi spot. They're not clamoring for hours-fresh fatty tuna or trendy flaming maki; they're there for all-you-can-eat sushi for $16.99 a person. Salmon, yellowtail and tuna nigiri are fine (read: inoffensive and safe to eat), but if your sushi standards are anywhere near snobby, go with maki and drink plenty of whatever wine you brought. The avocado and tempura&#8211;packed Palatine and Volcano rolls are good bets, but be sure to finish what you order. These sushi Nazis charge extra for anything left on your plate, and that includes nigiri rice.","BYOBVegetarian-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4208","","","","","","","","","","","","","","","","2256 N Clark St","Sushi Para II","","","","","","","","","","","","","","","","","773-477-3219","","","","","","","","","","","","","","","","All you can eat: $17","","","","","","","","","","","","","","","","Japanese/sushi","","Bus: 11, 22","","","","","","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","$$","Sushi Para II","","","","","","","","13","Lincoln Park","","","","S","","","","88","","",""
"","","","","","","Stepping into this new caf&#233; is like visiting grandma's house, minus all the cheek-pinching. Thrift-store couches and coffee tables strewn with out-of-date magazines and board games form comfy hang zones tailor-made for laptop time and espresso sipping. There's a daily coffee blend (all the beans are organic and free-trade), but this place isn't just for java junkies. A local Guatemalan bakery delivers Latin American pastries daily, and the mostly organic menu board sports a number of standout sandwiches, including the apple butter&#8211;ham (order it on hearty multigrain bread) and the banana&#8211;nut butter, which comes with a bowl of housemade vanilla-banana pudding that puts granny's boxed stuff to shame.","Vegetarian-friendly","Cash only","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Logan Square","","","","","","","","","","","","","","","","Mon&#8211;Fri 11am&#8211;10pm (9pm Wed); Sat 10am&#8211;10pm; Sun noon&#8211;7pm","","","","","","","","","","","","","","","","4210","","","","","","","","","","","","","","","","3304 W Fullerton Ave","My House","","","","","","","","","","","","","","","","","773-656-7177","","","","","","","","","","","","","","","","Average main course: $7","","","","","","","","","","","","","","","","Caf&#233;s","","El: Blue to Logan Square. Bus: 52, 74, 82","","","","","","","","","","","","","","","","","","","","","","","","60647","","","","","","","","","","","","","","","","","$","My House","","","","","","","","11","Humboldt Park/Logan Square","","","","M","","Humboldt Park/Logan Square","","","","",""
"","","","","","","From shuttered churrascaria Sal y Carvao rises Zed 451. The gauchos are gone, though Brazilian-style meat skewers remain, supplemented by a well-stocked buffet of soups and seasonal veggies, rendering this restaurant ironically vegetarian friendly. We found white meats somewhat mushy, though red meats were excellent, particularly beef bottom round and lamb leg. To ensure you get maximum choices, get here during busier hours when the kitchen keeps the options coming. Several flights of red wine (6oz/$12) prove highly complementary, and house-infused liquors enliven inventive cocktails. The staff is genuinely welcoming and friendly (ask for the kitchen tour to see the cool multiple-skewer cooking machine).","Good for dining at barGood for groupsPrivate party room(s)Vegetarian-friendly","","","","","","","","","","","","","","","","","","Schaumburg, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4213","","","","","","","","","","","","","","","","801 E Algonquin Rd,","ZED451 (CLOSED)","","","","","","","","","","","","","","","","","847-925-0061","","","","","","","","","","","","","","","","Rodizio service per person: $42.50","","","","","","","","","","","","","","","","South American","","","","","","","","","","","","","","","","","","","","","","","","","","60173","","","","","","","","","","","","","","","","","$$$","ZED451 (CLOSED)","","","Yes","","","","","27","Suburbs","","","","Z","","","","","","",""
"","","","","","","It might look like a corner tap from the outside, but inside, this welcoming daytime eatery is brimming with members of the local Puerto Rican community. Large families and bleary-eyed couples fill the place on Sunday mornings for a hearty buffet of thick bacon, sausage links, oniony potatoes, and made-to-order omelets and waffles&#8212;plus Caribbean specialties like rice flecked with pigeon peas and tortilla boriqua, a layered casserole of eggs, sausage, sweet plantains, cheese and green peppers. The $12 spread also includes unlimited OJ and coffee. Have an extra cup of the latter with the sweet ending of cinnamon-spiked coconut oatmeal.","Kid-friendlyCheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Logan Square","","","","","","","","","","","","","","","","Breakfast, brunch (Sun), lunch","","","","","","","","","","","","","","","","4214","","","","","","","","","","","","","","","","2458 W Division St","Nellie's","","","","","","","","","","","","","","","","","773-252-5520","","","","","","","","","","","","","","","","Average main course: $9","","","","","","","","","","","","","","","","Puerto Rican","","Bus: 49, X49, 52, 70","","","","","","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","$","Nellie's","","","","","","","","11","Humboldt Park/Logan Square","","","","N","","Humboldt Park/Logan Square","Listed","110","","",""
"","","","","","","We wished this gluten-free, vegan eatery would defy our stereotype of veggie restaurants as New Age centers oozing catatonic vibes. The Balanced Kitchen doesn't, but the tasty bites still merited our time. Appetizers like raw ravioli stuffed with cashew-nut cheese and beauty heart radishes or a refreshing, textured watermelon sashimi made us forget our dairy and meat obsessions. The same can't be said for a bland teriyaki-and-tofu sandwich, but our taste buds were resurrected by a pizza topped with tomato sauce, fingerling potatoes, onions and nut cheese. Stick around for desserts like a sugar-free mixed-berry pie.","Vegetarian-friendlyCheap (entrees under $10)Good for dining at bar","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Northwest Side","","","","","","","","","","","","","","","","Breakfast, brunch (Sat, Sun), lunch","","","","","","","","","","","","","","","","4217","","","","","","","","","","","","","","","","6263 N McCormick Rd","The Balanced Kitchen (CLOSED)","","","","","","","","","","","","","","","","","773-463-1085","","","","","","","","","","","","","","","","Average main course: $9","","","","","","","","","","","","","","","","Vegetarian","","Bus: 11, 82, 96, 155","","","","","","","","","","","","","","","","","","","","","","","","60659","","","","","","","","","","","","","","","","","$","Balanced Kitchen (CLOSED)","","","Yes","","","","","1","Northwest Side","","","","B","","","","","","",""
"","","","","","","Just like the bubbly it's named for, Prosecco has the ability to make a person relaxed and happy. But this is mainly due to their great wine program (and the enthusiastic people who run it). Alas, all that wine will probably make you hungry, so you'll probably succumb to the menu. If you do, avoid lackluster dishes like the short rib-stuffed scallops in favor of the tuna crudo and the rich cavatelli with shrimp. And when it comes to dessert? Choose the liquid variety.","Outdoor seating","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","River North","","","","","","","","","","","","","","","","Dinner (closed Sun)","","","","","","","","","","","","","","","","4218","","","","","","","","","","","","","","","","710 N Wells St","Prosecco","","","","","","","","","","","","","","","","","312-951-9500","","","","","","","","","","","","","","","","Average entree: $23","","","","","","","","","","","","","","","","Italian/pizza","","El: Red to Grand. Bus: 22, 36, 65","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$$","Prosecco","","","","","","","","17","River North","","","","P","","","","","","",""
"","","","","","","A casual but classy oasis of ocean-blue hues, the dining room is constantly manned by the smooth-talking, personality half of the Greek-American sister duo who owns the restaurant. The other sibling spends her nights in the kitchen, turning out cheesy fried zucchini patties, lightly charred octopus and a deliciously juicy sausage brightened with distinctive orange zest. Entr&#233;es can be a tad lackluster, but the baked b&#233;chamel-topped, shepherd's pie&#8211;ish pastitsio is comforting on a cold evening.","BYOBPrivate party room(s)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","Yes","","Lincoln Square","","","","","","","","","","","","","","","","Dinner (Tues&#8211;Sun)","","","","","","","","","","","","","","","","4219","","","","","","","","","","","","","","","","2030 W Montrose Ave","Mythos Greek Taverna","","","","","","","","","","","","","","","","","773-334-2000","","","","","","","","","","","","","","","","Average main course: $16","","","","","","","","","","","","","","","","Greek","","El: Brown to Montrose. Bus: 11, 50, 78","","","","","","","","","","","","","","","","","","","","","","","","60618","","","","","","","","","","","","","","","","","$$","Mythos Greek Taverna","","","","","","","","7","Lincoln Square","","","","M","","","","62","","",""
"","","","","","","Chef Dan Deaton wants you to take a date to his dim, loungey West Town spot. That may be why everything here is shareable, from the Brie-crabmeat dip (nice and rich, but you've got to eat it fast, before it solidifies) and the &#233;touff&#233;e (heavy on the rice but with plump pieces of crawfish) to the Moorish chicken (tender and flavored by sweet potato). The apple cr&#234;pes topped with a mango-flavored cream? Technically those can be shared, too. But you won't want to.","Late-night dining","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","West Town","","","","","","","","","","","","","","","","Dinner (closed Mon)","","","","","","","","","","","","","","","","4220","","","","","","","","","","","","","","","","1041 W Grand Ave","Connoisseur","","","","","","","","","","","","","","","","","312-738-3055","","","","","","","","","","","","","","","","Average small plate: $11","","","","","","","","","","","","","","","","Contemporary American","","El: Blue to Grand. Bus: 8, 65","","","","","","","","","","","","","","","","","","","","","","","","60622","","","","","","","","","","","","","","","","","$","Connoisseur","","","","","","","","15","Ukrainian Village/West Town","","","","C","","","","","","http://connoisseurwineco.com",""
"","","","","","","Something happened to Okcha McDonald: She opened BBop on Sheridan just a few months ago with a coffeehouse vibe and a cheery, bubbly attitude. Now she's quickly added this second location, complete with DIY grills, and both the restaurant and her personality seem to have taken on a slicker, more polished edge. More importantly, the food is better: Skip the gummy kimchi pancake and go straight for the glassy chapch'ae noodles; the excellent dolsot bibimbap, rife with crispy rice; and the expertly spiced bulgogi.","BYOB","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town","","","","","","","","","","","","","","","","Dinner","","","","","","","","","","","","","","","","4221","","","","","","","","","","","","","","","","1507 N Sedgwick St","Bbop Grill (CLOSED)","","","","","","","","","","","","","","","","","312-981-1775","","","","","","","","","","","","","","","","Average main course: $13","","","","","","","","","","","","","","","","Korean","","El: Brown, Purple (rush hrs) to Sedgwick. Bus: 11, 72","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$","Bbop Grill (CLOSED)","","","Yes","","","","","16","Old Town","","","Other location: 3952 N Sheridan Rd (773-868-0828)","B","","","","","","",""
"","","","","","","Sitting on one of the tree-stump counter stools at this sleek, designer coffeehouse doesn't really make for an outdoorsy experience&#8212;the room is too influenced by midcentury-modern design to conjure the outdoors. But it is a lovely experience nonetheless, thanks to oversized mugs filled with lavender-scented chai lattes, hot sandwiches and baked goods. A newly added brunch menu includes Milk & Honey granola and other favorites like mascarpone-stuffed brioche French toast, and a new bar area means Little Branch is no longer just a daytime pitstop.","Kid-friendlyOutdoor seatingVegetarian-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","South Loop","","","","","","","","","","","","","","","","Mon, Tues 7am&#8211;4pm; Wed&#8211;Fri 7am&#8211;10pm; Sat 8am&#8211;10pm; Sun 8am&#8211;8pm","","","","","","","","","","","","","","","","4222","","","","","","","","","","","","","","","","1251 S Prairie Ave","Little Branch Caf&#233;","","","","","","","","","","","","","","","","","312-360-0101","","","","","","","","","","","","","","","","Average main course: $7","","","","","","","","","","","","","","","","Caf&#233;s","","El: Green, Orange, Red to Roosevelt. Bus: 3, 12, 29, 62, 146","","","","","","","","","","","","","","","","","","","","","","","","60605","","","","","","","","","","","","","","","","","$","Little Branch Caf&#233;","Hidden Gems","","","","","","","0","South Loop","","","","L","","South Loop","","18","","",""
"","","","","","","Pictures of Negro League baseball legends such as Hank Aaron, Satchel Paige and Chicago native Al Spearman line the walls at this polished soul food caf&#233;, whose motto is &#34;Enjoy Food and Digest History.&#34; Players' names and bios correspond to items on the menu, which boasts some really solid selections: The fried catfish has a perfectly crunchy, mildly spiced skin, and the thick, tender pork chop comes smothered with flavorful gravy. Sides&#8212;two come with each platter&#8212;are more hit-and-miss. Go straight for the thick and creamy mac and cheese, but steer clear of the dry corn bread&#8211;chicken stuffing and the mushy, overcandied yams. Avoid dessert disappointment and hit the bar for an after-dinner drink instead.","","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Bronzeville","","","","","","","","","","","","","","","","Lunch, dinner (closed Mon) ","","","","","","","","","","","","","","","","4223","","","","","","","","","","","","","","","","301 E 43rd St","Negro League Caf&#233; (CLOSED)","","","","","","","","","","","","","","","","","773-536-7000","","","","","","","","","","","","","","","","Average main course: $12","","","","","","","","","","","","","","","","Southern","","El: Green to 43rd. Bus: 1, 3, X3, 29, 39, 43","","","","","","","","","","","","","","","","","","","","","","","","60653","","","","","","","","","","","","","","","","","$","Negro League Caf&#233; (CLOSED)","","","Yes","","","","","25","Bronzeville/Hyde Park/South Shore","","","","N","","Bronzeville/Hyde Park/South Shore","","","","http://www.thenegroleaguecafe.info/",""
"","","","","","","If you're going to eat in a mall, might as well make it the 900 Shops. Here, restaurateur Joe King of Le Colonial has taken over the former Corner Bakery spot and transformed it into a handsome kiosk serving contemporary caf&#233; food: butternut squash soup redolent of baking spices; a meaty lobster roll sporting a sweet, toasted hot dog bun; and hearty, chewy oatmeal-raisin cookies. The food is a step above what you'd find in other malls, and so are the prices. (But if you're shopping here, we doubt that will be a problem.)","Vegetarian-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Mag Mile","","","","","","","","","","","","","","","","Mon&#8211;Sat 8am&#8211;8pm; Sun 8am&#8211;6pm","","","","","","","","","","","","","","","","4224","","","","","","","","","","","","","","","","900 N Michigan Ave","King Caf&#233;","","","","","","","","","","","","","","","","","312-280-6122","","","","","","","","","","","","","","","","Average sandwich: $7","","","","","","","","","","","","","","","","Caf&#233;s","","El: Red to Chicago. Bus: 3, 4, X4, 10, 26, 66, 125, 143, 144, 145, 146, 147, 148, 151","","","","","","","","","","","","","","","","","","","","","","","","60611","","","","","","","","","","","","","","","","","$","King Caf&#233;","","","","","","","","18","Gold Coast/Streeterville","","","","K","","","","","","kingcafechicago.com",""
"","","","","","","For its second location, Uncommon Ground went with a perfect space, a room that is so warm, so perfect, so log-cabin chic that, unfortunately, the food can't compete. So if you're going to make a point to visit (and you should, because once here you'll never want to leave), go with the basics: salads, meatloaf, its justifiably famous brunch (the Uncommon Breakfast Melt is brilliant). That way, your focus will remain on the real attraction of the place: the room.","Vegetarian-friendlyLate-night diningFireplace","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Far North Side","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4225","","","","","","","","","","","","","","","","1401 W Devon Ave","Uncommon Ground","","","","","","","","","","","","","","","","","773-465-9801","","","","","","","","","","","","","","","","Average main course: $17","","","","","","","","","","","","","","","","Contemporary American","","El: Red to Loyola. Bus: 36, 147, 151, 155","","","","","","","","","","","","","","","","","","","","","","","","60660","","","","","","","","","","","","","","","","","$$","Uncommon Ground","Classics","","","","","","","2","Far North Side","","","Other location: 3800 N Clark St (773-929-3680)","U","","","","48","","",""
"","","","","","","The owners of Wrigleyville's Katachi have opened this second location that's a bit bigger than the teeny original but serves the same sushi staples. Service is a tad spotty and the sushi isn't going to knock anyone's socks off, but in a neighborhood with sparse options for Japanese, this place will suit fresh-fish lovers just fine. Besides nice-sized slabs of nigiri, there's a good assortment of artfully prepared signature rolls, including Ocean Drive maki (spicy yellowtail, jalape&#241;o, cilantro, cucumber and mango topped with tuna) and Red Line maki (spicy shrimp topped with snapper). There's a good selection of vegetarian maki made with creative additions like spinach and sweet potato, plus a small menu of rice and noodle dishes.","BYOBVegetarian-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Square","","","","","","","","","","","","","","","","Dinner","","","","","","","","","","","","","","","","4226","","","","","","","","","","","","","","","","4747 N Damen Ave","Grand Katachi","","","","","","","","","","","","","","","","","773-271-4541","","","","","","","","","","","","","","","","Average nigiri: $2","","","","","","","","","","","","","","","","Japanese/sushi","","El: Brown to Western. Bus: 49, 50, 81","","","","","","","","","","","","","","","","","","","","","","","","60625","","","","","","","","","","","","","","","","","$","Grand Katachi","","","","","","","","7","Lincoln Square","","","","G","","","","85","","katachisushibar.com",""
"","","","","","","This Old Town pizzeria does thin crust and deep dish, plus panini, pasta and Italian-American sandwiches.","Vegetarian-friendlyKid-friendly","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Old Town","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4227","","","","","","","","","","","","","","","","1543 N Sedgwick St","Nonna's Italian Pizzeria","","","","","","","","","","","","","","","","","312-337-3117","","","","","","","","","","","","","","","","Average pizza: $14","","","","","","","","","","","","","","","","Italian/pizza","","El: Brown, Purple to Sedgwick. Bus: 72","","","","","","","","","","","","","","","","","","","","","","","","60610","","","","","","","","","","","","","","","","","$","Nonna's Italian Pizzeria","","","","","","","","16","Old Town","","","","","","","","","","",""
"","","","","","","Located in Schaumburg's Renaissance Hotel, this modern steakhouse's dining room is rimmed with stylish booths strewn with pillows in somewhat zany shapes, making lounging easy but dining difficult; opt for a regular table. Steak is the star of the show&#8212;the silky tenderloin and full-flavored strip stand out&#8212;but there's also &#34;jet fresh&#34; seafood, including lush lump crab cakes. Order fish and you'll spend dinner looking longingly at other people's meals; the preps are a bit basic. Save room for the smooth panna cotta or sorbets that burst with fresh flavor. Most steaks are $35 and up, but a wide-ranging wine list helps one swallow food prices.","Good for groupsNotable wine listPrivate party room(s)","","","","","","","","","","","","","","","","","","Schaumburg, IL","","","","","","","","","","","","","","","","","","Suburbs","","","","","","","","","","","","","","","","Lunch (Mon&#8211;Fri), dinner (Mon&#8211;Sat)","","","","","","","","","","","","","","","","4228","","","","","","","","","","","","","","","","155 N Thoreau Dr, ","Sam & Harry's","","","","","","","","","","","","","","","","","847-303-4050","","","","","","","","","","","","","","","","Average main course: $37","","","","","","","","","","","","","","","","Steakhouses","","","","","","","","","","","","","","","","","","","","","","","","","","60173","","","","","","","","","","","","","","","","","$$$","Sam & Harry's","","","","","","","","27","Suburbs","","","","","","","","","","",""
"","","","","","","With neon-orange and bright-blue graphics and booths featuring built-in drawers for storing napkins and cutlery, this casual Chinatown spot seems inspired by the Austin Powers school of interior design. The chow spans the Asian map&#8212;Hong Kong veggies, Szechuan heat, Singapore noodles and Malaysian satay. If you look carefully, you'll spot less-common items like duck kidney and ox tongue. With this broad range, everyone is likely to find something he likes, making this a good place for groups to order widely and pass plates.","Vegetarian-friendlyLate-night diningCheap (entrees under $10)Good for groups","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Chinatown","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4229","","","","","","","","","","","","","","","","2160-A S Archer Ave","Chi Caf&#233;","","","","","","","","","","","","","","","","","312-842-9993","","","","","","","","","","","","","","","","Average main course: $6","","","","","","","","","","","","","","","","Chinese","","El: Red to Cermak/Chinatown. Bus: 18, 21, 62","","","","","","","","","","","","","","","","","","","","","","","","60616","","","","","","","","","","","","","","","","","$","Chi Caf&#233;","","","","","","","","22","Bridgeport/Chinatown","","","","C","","","","20","","",""
"","","","","","","It's all about the pastor at this no-frills Ravenswood taco joint, where the succulent pork is roasted on a spit behind the counter and carved to order for tacos, burritos, tortas, gorditas and sopes. You can also fill 'er up with chicken, chorizo or carne asada, but why bother when the pork is so tender and flavorful? A fresh juice bar churns out everything from healthy celery and carrot concoctions to rich shakes made with mamey, mango and papaya&#8212;just the thing to transport you to the tropics when the weather outside is frightful. ","BYOBVegetarian-friendlyLate-night diningCheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Ravenswood","","","","","","","","","","","","","","","","Breakfast, lunch, dinner","","","","","","","","","","","","","","","","4231","","","","","","","","","","","","","","","","1967 W Lawrence Ave","Peralvillo Erick's Tacos","","","","","","","","","","","","","","","","","1967 W Lawrence Ave","","","","","","","","","","","","","","","","Average main course: $7","","","","","","","","","","","","","","","","Mexican","","El: Brown to Damen. Bus: 50, 81","","","","","","","","","","","","","","","","","","","","","","","","60640","","","","","","","","","","","","","","","","","$","Peralvillo Erick's Tacos","","","","","","","","5","Ravenswood","","","","","","","","","","",""
"","","","","","","Not everything on the menu at this dark corner spot under the El is always available (our request for spinach pie was met with &#34;How badly do you want it?&#34;). But that doesn't turn out to be a problem, because everything you can get is just as cheap and solid as the next. Of course, there are some standouts: The grilled salmon is perfectly satisfying (save for the out-of-place tartar sauce); the kebabs are particularly delicious; and the steak, chicken and kefta are all succulent, tender and&#8212;seeing as how they're the showcase of the restaurant&#8212;unlikely to be out of stock.","Cheap (entrees under $10)Late-night dining","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","West Loop","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4236","","","","","","","","","","","","","","","","1032 W Lake St","Baba Pita","","","","","","","","","","","","","","","","","312-243-3439","","","","","","","","","","","","","","","","Average main course: $8","","","","","","","","","","","","","","","","Middle Eastern","","El: Green, Pink to Clinton. Bus: 9, 20","","","","","","","","","","","","","","","","","","","","","","","","60612","","","","","","","","","","","","","","","","","$","Baba Pita","","","","","","","","19","Loop/West Loop","","","Other location: 2233 N Lincoln Ave (773-549-7272)","B","","","","102","","www.babapita.com",""
"","","","","","","In the morning, this Merch Mart food court outpost of the North Shore gourmet grocer lets hungry workers mix in fresh strawberries, almonds and flavored syrups into a half-dozen cold cereals or a steaming container of steel-cut oats. Egg scrambles are simple, delicious tortilla-wrapped omelettes made with ingredients like edamame, goat cheese or sausage. At lunchtime, the place serves uncommon sausages like wild boar, lamb and duck. For nine-to-fivers too busy to make it to Hot Doug's, this is an adequate alternative. ","Kid-friendlyCheap (entrees under $10)","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","River North","","","","","","","","","","","","","","","","Breakfast, lunch","","","","","","","","","","","","","","","","4237","","","","","","","","","","","","","","","","222 Merchandise Mart Plaza, second floor,","Foodstuffs","","","","","","","","","","","","","","","","","312-670-1817","","","","","","","","","","","","","","","","Average main course: $6","","","","","","","","","","","","","","","","Classic American","","El: Brown, Purple (rush hrs) to Merchandise Mart. Bus: 65, 125, 156","","","","","","","","","","","","","","","","","","","","","","","","60654","","","","","","","","","","","","","","","","","$","Foodstuffs","","","","","","","","17","River North","","","","F","","","","","","",""
"","","","","","","The only trace of owner Julio Nepomiachi's Argentine roots at his BYOB barbecue house is the chimichurri-sauced chorizo sandwiches. Other than that, it's Southern American 'cue staples (ribs, brisket, pulled pork) plus gyros as a nod to the space's past life as a Greek-American grease shop.","BYOBLate-night dining","","","","","","","","","","","","","","","","","","Chicago, IL","","","","","","","","","","","","","","","","","","Lincoln Park","","","","","","","","","","","","","","","","Lunch, dinner","","","","","","","","","","","","","","","","4238","","","","","","","","","","","","","","","","800 W Altgeld St","Smoke Shack","","","","","","","","","","","","","","","","","773-248-8886","","","","","","","","","","","","","","","","Average main course: $8","","","","","","","","","","","","","","","","Southern","","El: Brown, Purple (rush hrs), Red to Fullerton. Bus: 8, 11, 74","","","","","","","","","","","","","","","","","","","","","","","","60614","","","","","","","","","","","","","","","","","$","Smoke Shack","","","","","","","","13","Lincoln Park","","","","","","","","","","",""
